,Date,Time,Max_Temperature,Min_Temperature,Humidity,Barometer,Wind,Weather_fog,Weather_haze,Weather_light rain passing clouds,Weather_light rain scattered clouds,Weather_passing clouds,Weather_rain passing clouds,Weather_rain showers scattered clouds,Weather_scattered clouds,Weather_thunderstorms passing clouds,Weather_thunderstorms scattered clouds,Wind Direction
1278,15 april 2023,18:00 — 00:00,33,27,77,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1279,16 april 2023,00:00 — 06:00,27,26,85,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1280,16 april 2023,06:00 — 12:00,33,26,77,1009,7,False,False,False,False,True,False,False,False,False,False,9.0
1281,16 april 2023,12:00 — 18:00,35,32,60,1007,16,False,False,False,False,True,False,False,False,False,False,9.0
1282,16 april 2023,18:00 — 00:00,32,28,73,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1283,17 april 2023,00:00 — 06:00,28,26,84,1010,3,False,False,False,False,False,False,False,False,True,False,0.0
1284,17 april 2023,06:00 — 12:00,33,26,77,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1285,17 april 2023,12:00 — 18:00,34,32,60,1008,15,False,False,False,False,True,False,False,False,False,False,7.0
1286,17 april 2023,18:00 — 00:00,32,27,82,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1287,18 april 2023,00:00 — 06:00,27,27,89,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
1288,18 april 2023,06:00 — 12:00,33,27,75,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1289,18 april 2023,12:00 — 18:00,35,29,62,1008,14,False,False,False,False,True,False,False,False,False,False,6.0
1290,18 april 2023,18:00 — 00:00,29,27,79,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1291,19 april 2023,00:00 — 06:00,27,26,88,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1292,19 april 2023,06:00 — 12:00,33,26,77,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1293,19 april 2023,12:00 — 18:00,34,29,70,1006,7,False,False,False,False,True,False,False,False,False,False,0.0
1294,19 april 2023,18:00 — 00:00,31,28,79,1007,6,False,False,False,False,True,False,False,False,False,False,0.0
1295,20 april 2023,00:00 — 06:00,28,27,87,1007,3,False,False,False,False,True,False,False,False,False,False,0.0
1296,20 april 2023,06:00 — 12:00,27,26,89,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1297,20 april 2023,12:00 — 18:00,31,27,71,1007,10,False,False,False,False,True,False,False,False,False,False,14.0
1298,20 april 2023,18:00 — 00:00,31,27,77,1007,4,False,False,False,False,True,False,False,False,False,False,0.0
1299,21 april 2023,00:00 — 06:00,27,26,89,1007,1,False,False,False,False,True,False,False,False,False,False,0.0
1300,21 april 2023,06:00 — 12:00,32,26,77,1008,4,False,False,False,False,True,False,False,False,False,False,14.0
1301,21 april 2023,12:00 — 18:00,34,32,62,1006,13,False,False,False,False,True,False,False,False,False,False,6.0
1302,21 april 2023,18:00 — 00:00,32,26,80,1007,7,False,False,False,False,True,False,False,False,False,False,0.0
1303,22 april 2023,00:00 — 06:00,26,26,90,1007,2,False,False,False,False,True,False,False,False,False,False,0.0
1304,22 april 2023,06:00 — 12:00,32,26,76,1008,3,False,False,False,False,True,False,False,False,False,False,0.0
1305,22 april 2023,12:00 — 18:00,34,25,70,1006,10,False,False,False,False,True,False,False,False,False,False,0.0
1306,22 april 2023,18:00 — 00:00,26,25,93,1007,3,False,False,False,False,True,False,False,False,False,False,0.0
1307,23 april 2023,00:00 — 06:00,26,26,94,1008,1,False,False,False,False,True,False,False,False,False,False,0.0
1308,23 april 2023,06:00 — 12:00,33,26,81,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1309,23 april 2023,12:00 — 18:00,34,27,75,1007,10,False,False,False,False,True,False,False,False,False,False,0.0
1310,23 april 2023,18:00 — 00:00,28,25,86,1008,5,False,False,False,False,True,False,False,False,False,False,14.0
1311,24 april 2023,00:00 — 06:00,25,25,94,1008,2,False,False,False,False,True,False,False,False,False,False,0.0
1312,24 april 2023,06:00 — 12:00,33,25,79,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1313,24 april 2023,12:00 — 18:00,35,29,62,1008,9,False,False,False,False,True,False,False,False,False,False,0.0
1314,24 april 2023,18:00 — 00:00,29,25,87,1009,5,False,False,False,False,False,False,False,False,True,False,0.0
1315,25 april 2023,00:00 — 06:00,26,25,94,1009,0,False,False,False,False,True,False,False,False,False,False,0.0
1316,25 april 2023,06:00 — 12:00,32,25,82,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1317,25 april 2023,12:00 — 18:00,34,28,67,1007,11,False,False,False,False,True,False,False,False,False,False,6.0
1318,25 april 2023,18:00 — 00:00,28,26,88,1008,4,False,False,False,False,True,False,False,False,False,False,0.0
1319,26 april 2023,00:00 — 06:00,26,25,94,1008,4,False,False,False,False,True,False,False,False,False,False,0.0
1320,26 april 2023,06:00 — 12:00,33,25,80,1008,2,False,False,False,False,True,False,False,False,False,False,0.0
1321,26 april 2023,12:00 — 18:00,33,30,68,1006,9,False,False,False,False,True,False,False,False,False,False,0.0
1322,26 april 2023,18:00 — 00:00,30,27,85,1007,3,False,False,False,False,True,False,False,False,False,False,0.0
1323,27 april 2023,00:00 — 06:00,27,26,93,1008,1,False,False,False,False,True,False,False,False,False,False,0.0
1324,27 april 2023,06:00 — 12:00,33,26,80,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1325,27 april 2023,12:00 — 18:00,35,26,72,1007,11,False,False,False,False,True,False,False,False,False,False,0.0
1326,27 april 2023,18:00 — 00:00,26,25,93,1009,4,False,False,False,False,False,False,False,False,True,False,0.0
1327,28 april 2023,00:00 — 06:00,26,25,96,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1328,28 april 2023,06:00 — 12:00,32,25,81,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1329,28 april 2023,12:00 — 18:00,33,26,77,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
1330,28 april 2023,18:00 — 00:00,26,26,93,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1331,29 april 2023,00:00 — 06:00,26,25,95,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1332,29 april 2023,06:00 — 12:00,33,25,80,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1333,29 april 2023,12:00 — 18:00,34,25,79,1007,9,False,False,False,False,True,False,False,False,False,False,0.0
1334,29 april 2023,18:00 — 00:00,26,26,92,1008,1,False,False,False,False,True,False,False,False,False,False,0.0
1335,30 april 2023,00:00 — 06:00,26,26,94,1007,1,False,False,False,False,True,False,False,False,False,False,0.0
1336,30 april 2023,06:00 — 12:00,32,25,82,1008,4,False,False,False,False,True,False,False,False,False,False,
1337,30 april 2023,12:00 — 18:00,33,24,84,1006,10,False,False,False,False,False,False,False,False,True,False,0.0
1338,30 april 2023,18:00 — 00:00,26,25,94,1008,3,False,False,False,False,True,False,False,False,False,False,0.0
1339,1 march 2023,00:00 — 06:00,25,24,94,1014,5,False,False,False,False,False,True,False,False,False,False,0.0
1340,1 march 2023,06:00 — 12:00,25,24,94,1015,2,False,False,True,False,False,False,False,False,False,False,0.0
1341,1 march 2023,12:00 — 18:00,26,25,91,1014,3,False,False,False,True,False,False,False,False,False,False,0.0
1342,1 march 2023,18:00 — 00:00,25,24,96,1015,3,False,False,True,False,False,False,False,False,False,False,0.0
1343,2 march 2023,00:00 — 06:00,24,24,95,1014,2,False,False,True,False,False,False,False,False,False,False,0.0
1344,2 march 2023,06:00 — 12:00,30,23,85,1013,4,False,False,False,False,True,False,False,False,False,False,0.0
1345,2 march 2023,12:00 — 18:00,31,27,71,1011,11,False,False,False,False,True,False,False,False,False,False,6.0
1346,2 march 2023,18:00 — 00:00,27,24,90,1012,6,False,False,False,False,False,False,False,False,False,True,0.0
1347,3 march 2023,00:00 — 06:00,24,24,97,1014,1,False,False,False,False,True,False,False,False,False,False,0.0
1348,3 march 2023,06:00 — 12:00,27,24,92,1015,1,False,False,False,False,True,False,False,False,False,False,0.0
1349,3 march 2023,12:00 — 18:00,29,26,81,1014,7,False,False,False,False,True,False,False,False,False,False,0.0
1350,3 march 2023,18:00 — 00:00,26,23,94,1015,4,False,False,False,False,False,False,False,False,True,False,0.0
1351,4 march 2023,00:00 — 06:00,24,24,94,1015,1,False,False,False,False,True,False,False,False,False,False,0.0
1352,4 march 2023,06:00 — 12:00,29,23,88,1016,2,False,False,False,False,True,False,False,False,False,False,0.0
1353,4 march 2023,12:00 — 18:00,31,29,61,1014,8,False,False,False,False,True,False,False,False,False,False,0.0
1354,4 march 2023,18:00 — 00:00,30,26,72,1014,1,False,False,False,False,True,False,False,False,False,False,0.0
1355,5 march 2023,00:00 — 06:00,26,24,84,1014,0,False,False,False,False,True,False,False,False,False,False,0.0
1356,5 march 2023,06:00 — 12:00,30,24,80,1015,1,False,False,False,False,True,False,False,False,False,False,0.0
1357,5 march 2023,12:00 — 18:00,33,30,56,1013,7,False,False,False,False,True,False,False,False,False,False,9.0
1358,5 march 2023,18:00 — 00:00,31,24,85,1013,7,False,False,False,False,False,False,False,False,True,False,0.0
1359,6 march 2023,00:00 — 06:00,25,24,93,1013,0,False,False,False,False,True,False,False,False,False,False,0.0
1360,6 march 2023,06:00 — 12:00,31,23,74,1014,2,False,False,False,False,True,False,False,False,False,False,0.0
1361,6 march 2023,12:00 — 18:00,32,26,65,1012,11,False,False,False,False,True,False,False,False,False,False,6.0
1362,6 march 2023,18:00 — 00:00,26,25,88,1012,6,False,False,False,False,True,False,False,False,False,False,0.0
1363,7 march 2023,00:00 — 06:00,25,23,94,1013,0,False,False,False,False,True,False,False,False,False,False,0.0
1364,7 march 2023,06:00 — 12:00,32,23,71,1013,4,False,False,False,False,True,False,False,False,False,False,0.0
1365,7 march 2023,12:00 — 18:00,34,31,50,1011,9,False,False,False,False,True,False,False,False,False,False,0.0
1366,7 march 2023,18:00 — 00:00,31,26,79,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
1367,8 march 2023,00:00 — 06:00,26,25,85,1012,1,False,False,False,False,True,False,False,False,False,False,0.0
1368,8 march 2023,06:00 — 12:00,32,24,72,1014,4,False,False,False,False,True,False,False,False,False,False,0.0
1369,8 march 2023,12:00 — 18:00,34,30,53,1011,8,False,False,False,False,True,False,False,False,False,False,0.0
1370,8 march 2023,18:00 — 00:00,30,28,73,1011,5,False,False,False,False,True,False,False,False,False,False,
1371,9 march 2023,00:00 — 06:00,28,25,86,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
1372,9 march 2023,06:00 — 12:00,32,25,70,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
1373,9 march 2023,12:00 — 18:00,34,28,58,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
1374,9 march 2023,18:00 — 00:00,28,26,83,1010,6,False,False,False,False,True,False,False,False,False,False,0.0
1375,10 march 2023,00:00 — 06:00,26,25,86,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
1376,10 march 2023,06:00 — 12:00,31,25,74,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
1377,10 march 2023,12:00 — 18:00,33,30,59,1009,9,False,False,False,False,True,False,False,False,False,False,8.0
1378,10 march 2023,18:00 — 00:00,30,24,89,1010,7,False,False,False,False,False,False,False,False,True,False,8.0
1379,11 march 2023,00:00 — 06:00,26,25,95,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
1380,11 march 2023,06:00 — 12:00,31,25,77,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
1381,11 march 2023,12:00 — 18:00,33,29,65,1010,9,False,False,False,False,True,False,False,False,False,False,0.0
1382,11 march 2023,18:00 — 00:00,29,25,92,1012,9,False,False,False,False,False,False,False,False,True,False,0.0
1383,12 march 2023,00:00 — 06:00,26,25,93,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
1384,12 march 2023,06:00 — 12:00,31,25,79,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
1385,12 march 2023,12:00 — 18:00,33,26,74,1010,9,False,False,False,False,True,False,False,False,False,False,
1386,12 march 2023,18:00 — 00:00,28,26,85,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1387,13 march 2023,00:00 — 06:00,26,25,93,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
1388,13 march 2023,06:00 — 12:00,30,25,74,1011,5,False,False,False,False,True,False,False,False,False,False,13.0
1389,13 march 2023,12:00 — 18:00,32,29,58,1009,8,False,False,False,False,True,False,False,False,False,False,13.0
1390,13 march 2023,18:00 — 00:00,30,27,68,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1391,14 march 2023,00:00 — 06:00,27,24,80,1010,1,False,False,False,False,True,False,False,False,False,False,10.0
1392,14 march 2023,06:00 — 12:00,32,24,65,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1393,14 march 2023,12:00 — 18:00,33,31,48,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
1394,14 march 2023,18:00 — 00:00,31,27,69,1009,7,False,False,False,False,True,False,False,False,False,False,
1395,15 march 2023,00:00 — 06:00,27,24,83,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1396,15 march 2023,06:00 — 12:00,32,24,70,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1397,15 march 2023,12:00 — 18:00,34,32,49,1008,11,False,False,False,False,True,False,False,False,False,False,0.0
1398,15 march 2023,18:00 — 00:00,32,29,62,1010,9,False,False,False,False,True,False,False,False,False,False,
1399,16 march 2023,00:00 — 06:00,29,26,71,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1400,16 march 2023,06:00 — 12:00,32,26,65,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
1401,16 march 2023,12:00 — 18:00,34,31,52,1010,8,False,False,False,False,False,False,False,True,False,False,0.0
1402,16 march 2023,18:00 — 00:00,31,28,69,1010,6,False,False,False,False,True,False,False,False,False,False,0.0
1403,17 march 2023,00:00 — 06:00,28,25,81,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
1404,17 march 2023,06:00 — 12:00,32,25,69,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
1405,17 march 2023,12:00 — 18:00,34,25,60,1009,13,False,False,False,False,True,False,False,False,False,False,0.0
1406,17 march 2023,18:00 — 00:00,26,25,91,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1407,18 march 2023,00:00 — 06:00,26,24,93,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
1408,18 march 2023,06:00 — 12:00,32,24,74,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1409,18 march 2023,12:00 — 18:00,34,25,66,1008,11,False,False,False,False,True,False,False,False,False,False,5.0
1410,18 march 2023,18:00 — 00:00,27,25,91,1008,5,False,False,False,False,True,False,False,False,False,False,5.0
1411,19 march 2023,00:00 — 06:00,26,25,92,1009,0,False,False,False,False,True,False,False,False,False,False,0.0
1412,19 march 2023,06:00 — 12:00,33,25,74,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1413,19 march 2023,12:00 — 18:00,34,32,54,1008,9,False,False,False,False,True,False,False,False,False,False,0.0
1414,19 march 2023,18:00 — 00:00,32,28,76,1008,6,False,False,False,False,True,False,False,False,False,False,6.0
1415,20 march 2023,00:00 — 06:00,28,26,88,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1416,20 march 2023,06:00 — 12:00,31,26,80,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1417,20 march 2023,12:00 — 18:00,32,27,73,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
1418,20 march 2023,18:00 — 00:00,28,24,90,1009,3,False,False,False,False,False,False,False,False,True,False,0.0
1419,21 march 2023,00:00 — 06:00,25,24,94,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1420,21 march 2023,06:00 — 12:00,30,25,86,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1421,21 march 2023,12:00 — 18:00,31,30,67,1009,10,False,False,False,False,True,False,False,False,False,False,
1422,21 march 2023,18:00 — 00:00,30,26,80,1008,6,False,False,False,False,True,False,False,False,False,False,0.0
1423,22 march 2023,00:00 — 06:00,27,26,87,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1424,22 march 2023,06:00 — 12:00,32,26,78,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1425,22 march 2023,12:00 — 18:00,34,32,61,1007,10,False,False,False,False,True,False,False,False,False,False,0.0
1426,22 march 2023,18:00 — 00:00,33,25,80,1007,10,False,False,False,False,False,False,False,False,False,True,0.0
1427,23 march 2023,00:00 — 06:00,26,25,89,1008,2,False,False,False,False,True,False,False,False,False,False,0.0
1428,23 march 2023,06:00 — 12:00,32,25,79,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1429,23 march 2023,12:00 — 18:00,33,26,71,1008,12,False,False,False,False,True,False,False,False,False,False,0.0
1430,23 march 2023,18:00 — 00:00,26,26,93,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1431,24 march 2023,00:00 — 06:00,26,26,93,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1432,24 march 2023,06:00 — 12:00,32,25,79,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1433,24 march 2023,12:00 — 18:00,34,27,61,1008,15,False,False,False,False,True,False,False,False,False,False,6.0
1434,24 march 2023,18:00 — 00:00,28,27,87,1009,3,False,False,False,False,True,False,False,False,False,False,14.0
1435,25 march 2023,00:00 — 06:00,27,26,92,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1436,25 march 2023,06:00 — 12:00,28,26,92,1011,5,False,False,False,False,True,False,False,False,False,False,10.0
1437,25 march 2023,12:00 — 18:00,27,26,88,1010,7,False,False,True,False,False,False,False,False,False,False,0.0
1438,25 march 2023,18:00 — 00:00,27,25,91,1010,6,False,False,False,False,True,False,False,False,False,False,9.0
1439,26 march 2023,00:00 — 06:00,26,25,93,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1440,26 march 2023,06:00 — 12:00,31,24,77,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1441,26 march 2023,12:00 — 18:00,34,31,58,1008,10,False,False,False,False,True,False,False,False,False,False,6.0
1442,26 march 2023,18:00 — 00:00,32,28,72,1008,8,False,False,False,False,True,False,False,False,False,False,7.0
1443,27 march 2023,00:00 — 06:00,28,27,83,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1444,27 march 2023,06:00 — 12:00,32,27,78,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1445,27 march 2023,12:00 — 18:00,34,31,63,1008,11,False,False,False,False,True,False,False,False,False,False,10.0
1446,27 march 2023,18:00 — 00:00,31,27,76,1008,7,False,False,False,False,True,False,False,False,False,False,9.0
1447,28 march 2023,00:00 — 06:00,27,26,88,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1448,28 march 2023,06:00 — 12:00,32,26,80,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
1449,28 march 2023,12:00 — 18:00,34,28,64,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
1450,28 march 2023,18:00 — 00:00,28,26,79,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
1451,29 march 2023,00:00 — 06:00,26,26,89,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1452,29 march 2023,06:00 — 12:00,33,25,76,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
1453,29 march 2023,12:00 — 18:00,35,28,60,1009,10,False,False,False,False,True,False,False,False,False,False,6.0
1454,29 march 2023,18:00 — 00:00,28,25,86,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
1455,30 march 2023,00:00 — 06:00,25,25,94,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1456,30 march 2023,06:00 — 12:00,32,25,80,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1457,30 march 2023,12:00 — 18:00,33,31,64,1008,10,False,False,False,False,True,False,False,False,False,False,14.0
1458,30 march 2023,18:00 — 00:00,31,27,80,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1459,31 march 2023,00:00 — 06:00,27,26,88,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1460,31 march 2023,06:00 — 12:00,32,25,77,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1461,31 march 2023,12:00 — 18:00,34,24,71,1008,13,False,False,False,False,True,False,False,False,False,False,0.0
1462,31 march 2023,18:00 — 00:00,26,25,91,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1463,1 february 2023,00:00 — 06:00,26,25,87,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1464,1 february 2023,06:00 — 12:00,30,25,81,1010,6,False,False,False,False,True,False,False,False,False,False,0.0
1465,1 february 2023,12:00 — 18:00,33,25,68,1008,11,False,False,False,False,True,False,False,False,False,False,9.0
1466,1 february 2023,18:00 — 00:00,25,25,93,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1467,2 february 2023,00:00 — 06:00,25,25,94,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
1468,2 february 2023,06:00 — 12:00,30,25,83,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1469,2 february 2023,12:00 — 18:00,32,24,75,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
1470,2 february 2023,18:00 — 00:00,25,24,94,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1471,3 february 2023,00:00 — 06:00,25,25,93,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1472,3 february 2023,06:00 — 12:00,28,25,86,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1473,3 february 2023,12:00 — 18:00,28,27,83,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1474,3 february 2023,18:00 — 00:00,28,25,84,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1475,4 february 2023,00:00 — 06:00,25,24,93,1009,0,False,False,False,False,True,False,False,False,False,False,0.0
1476,4 february 2023,06:00 — 12:00,30,25,81,1010,0,False,False,False,False,True,False,False,False,False,False,0.0
1477,4 february 2023,12:00 — 18:00,33,30,59,1007,6,False,False,False,False,True,False,False,False,False,False,0.0
1478,4 february 2023,18:00 — 00:00,31,26,79,1007,6,False,False,False,False,True,False,False,False,False,False,0.0
1479,5 february 2023,00:00 — 06:00,26,25,88,1008,2,False,False,False,False,True,False,False,False,False,False,14.0
1480,5 february 2023,06:00 — 12:00,30,25,79,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1481,5 february 2023,12:00 — 18:00,32,28,64,1007,9,False,False,False,False,False,False,False,True,False,False,6.0
1482,5 february 2023,18:00 — 00:00,28,25,88,1009,6,False,False,False,False,False,False,False,False,True,False,0.0
1483,6 february 2023,00:00 — 06:00,26,23,93,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1484,6 february 2023,06:00 — 12:00,24,24,93,1011,7,False,False,True,False,False,False,False,False,False,False,0.0
1485,6 february 2023,12:00 — 18:00,26,24,86,1010,11,False,False,True,False,False,False,False,False,False,False,0.0
1486,6 february 2023,18:00 — 00:00,26,25,85,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1487,7 february 2023,00:00 — 06:00,25,24,93,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1488,7 february 2023,06:00 — 12:00,29,24,83,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1489,7 february 2023,12:00 — 18:00,32,29,61,1009,11,False,False,False,False,True,False,False,False,False,False,14.0
1490,7 february 2023,18:00 — 00:00,30,27,78,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
1491,8 february 2023,00:00 — 06:00,27,25,84,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1492,8 february 2023,06:00 — 12:00,32,25,74,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1493,8 february 2023,12:00 — 18:00,34,26,69,1007,10,False,False,False,False,True,False,False,False,False,False,0.0
1494,8 february 2023,18:00 — 00:00,27,26,89,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
1495,9 february 2023,00:00 — 06:00,26,25,93,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1496,9 february 2023,06:00 — 12:00,31,25,83,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1497,9 february 2023,12:00 — 18:00,33,27,71,1007,10,False,False,False,False,True,False,False,False,False,False,0.0
1498,9 february 2023,18:00 — 00:00,27,26,89,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
1499,10 february 2023,00:00 — 06:00,26,25,95,1009,1,False,False,False,False,True,False,False,False,False,False,0.0
1500,10 february 2023,06:00 — 12:00,31,25,84,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1501,10 february 2023,12:00 — 18:00,32,30,68,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
1502,10 february 2023,18:00 — 00:00,30,27,83,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
1503,11 february 2023,00:00 — 06:00,27,25,87,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1504,11 february 2023,06:00 — 12:00,29,25,83,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
1505,11 february 2023,12:00 — 18:00,30,24,82,1009,11,False,False,False,False,False,False,False,False,True,False,
1506,11 february 2023,18:00 — 00:00,25,24,94,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1507,12 february 2023,00:00 — 06:00,25,24,94,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
1508,12 february 2023,06:00 — 12:00,31,24,84,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
1509,12 february 2023,12:00 — 18:00,33,26,69,1010,8,False,False,False,False,True,False,False,False,False,False,0.0
1510,12 february 2023,18:00 — 00:00,26,24,92,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
1511,13 february 2023,00:00 — 06:00,24,24,94,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
1512,13 february 2023,06:00 — 12:00,31,24,83,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
1513,13 february 2023,12:00 — 18:00,33,27,66,1009,7,False,False,False,False,True,False,False,False,False,False,0.0
1514,13 february 2023,18:00 — 00:00,27,26,86,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
1515,14 february 2023,00:00 — 06:00,26,25,92,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
1516,14 february 2023,06:00 — 12:00,31,25,78,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
1517,14 february 2023,12:00 — 18:00,32,27,68,1009,11,False,False,False,False,True,False,False,False,False,False,6.0
1518,14 february 2023,18:00 — 00:00,27,26,82,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1519,15 february 2023,00:00 — 06:00,26,26,84,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
1520,15 february 2023,06:00 — 12:00,30,25,80,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
1521,15 february 2023,12:00 — 18:00,34,30,48,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
1522,15 february 2023,18:00 — 00:00,33,26,69,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
1523,16 february 2023,00:00 — 06:00,26,24,90,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
1524,16 february 2023,06:00 — 12:00,31,24,66,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
1525,16 february 2023,12:00 — 18:00,34,31,44,1010,8,False,False,False,False,True,False,False,False,False,False,0.0
1526,16 february 2023,18:00 — 00:00,31,26,65,1010,6,False,False,False,False,True,False,False,False,False,False,
1527,17 february 2023,00:00 — 06:00,26,24,83,1011,0,False,False,False,False,True,False,False,False,False,False,0.0
1528,17 february 2023,06:00 — 12:00,31,24,69,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
